yyyymm,Index,E12,PE,D12,Y,vwret_DK,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,vwret,CRSP_SPvwx
197309,77.17805877017132,4.807493092335069,16.05370143811997,2.0728106582486614,0.026857512242194223,0.054313093555220585,0.678808996,0.0829,0.0763,0.0863,0.0703,0.034361226,0.0068,0.002217295,0.0318,0.0356,0.000934558,0.042219,0.041038
197310,77.16778920323203,4.8925948465771745,15.772364486141354,2.0792362027916673,0.026944354,-0.001633757,0.672081791,0.0722,0.076,0.0841,0.0689,0.03466033,0.0065,0.008849558,0.0215,-0.0066,0.001344745,0.000312,-0.00156
197311,67.19682029868326,5.211531708406502,12.893871525388764,2.0900490475978133,0.031103392,-0.122062673,0.781878991,0.0783,0.0767,0.0842,0.0712,0.038736339,0.0056,0.006578947,-0.0183,0.0078,0.004369748,-0.10722,-0.113046
197312,68.00421994721961,5.362215580251192,12.682112259282563,2.095715431519327,0.030817432,0.012459507597650894,0.755588463,0.0745,0.0768,0.0848,0.0726,0.013007395,0.0064,0.006535948,-0.0082,-0.0089,0.005358338,0.017971,0.016534
197401,68.12305650206801,5.448238318035023,12.503685141041602,2.1180689136011117,0.031091806832490163,0.004298655,0.751446438,0.0777,0.0783,0.0848,0.074,0.011626749,0.0063,0.008658009,-0.0083,-0.0053,0.003409472,-0.00812,-0.009749
197402,67.71883428,5.548885849005115,12.204041698923941,2.1465309966687647,0.031697696,0.000953176,0.747097719,0.0712,0.0785,0.0853,0.0748,0.010918648,0.0058,0.012875537,-0.0024,0.0009,0.001878008,0.001992,-0.003695
197403,66.16394397678101,5.615566522774191,11.782238480917297,2.155344710466762,0.03257582,-0.022312185,0.815184013,0.0796,0.0801,0.0862,0.0783,0.010399936,0.0056,0.012711864,-0.0292,-0.0307,0.001693635,-0.021818,-0.023154
197404,63.054147466482576,5.648476717761503,11.163035738150478,2.1650169807311217,0.034335838,-0.045031066,0.824858082,0.0833,0.0825,0.0887,0.0816,0.009657491,0.0075,0.0041841,-0.0253,-0.0341,0.001729177,-0.037649,-0.039359
197405,60.00755335772785,5.700306742575785,10.52707443084236,2.188787388336672,0.036475198,-0.039042009,0.860416121,0.0823,0.0837,0.0905,0.081,0.009246923,0.0075,0.0125,0.0123,0.0105,0.002098746,-0.026896,-0.033127
197406,58.414495784028276,5.792265904024645,10.08491266663709,2.2003141279273515,0.037667262,-0.02181585,0.860158772,0.079,0.0847,0.0927,0.0812,0.00802817,0.006,0.008230453,0.0045,-0.0285,0.002300369,-0.012816,-0.014583
197407,54.237438817183204,5.866324753353196,9.245556817525493,2.210174721895581,0.040749983223679904,-0.073448194,0.911239322,0.0755,0.0872,0.0948,0.0823,0.006838885,0.007,0.008163265,-0.0029,-0.0211,0.004917516,-0.076698,-0.0785
197408,48.84203800763432,5.950220685713014,8.208441432,2.2608537507929567,0.046289095,-0.08747129,1.017123994,0.0896,0.09,0.0977,0.0855,0.006555224,0.006,0.012145749,-0.0232,-0.0268,0.004791026,-0.082177,-0.089737
197409,43.25692664627083,6.047893272555235,7.152395833862785,2.268376905784408,0.052439622544935574,-0.109585221,1.135440144,0.0806,0.0924,0.1018,0.0837,0.005137479,0.0081,0.012,0.0247,0.0174,0.007811713,-0.117511,-0.119578
197410,50.51176689,6.121618028,8.251375151356713,2.2815670672002746,0.045169021,0.16596131275129503,1.037083784,0.0746,0.0927,0.1048,0.0795,0.003638408,0.0051,0.009881423,0.0489,0.0885,0.010084948,0.168113,0.164814
197411,48.48917778573494,6.215115685128096,7.801814196598587,2.2922870195477922,0.047274198578433346,-0.039687684,1.115637022,0.0747,0.0889,0.106,0.0771,0.007814601,0.0054,0.007827789,0.0295,0.0117,0.003513799,-0.045688,-0.053816
197412,46.99747392900004,6.202717155919328,7.576917139,2.320157469228373,0.049367706,-0.027266175,1.120018175,0.0715,0.0889,0.1063,0.076,0.008771574,0.007,0.00776699,0.0171,-0.0075,0.003814428,-0.018021,-0.020305
197501,53.679830837772215,6.145020702589447,8.735500405255284,2.346710989,0.04371681,0.14201323415322215,0.980829627,0.0626,0.0883,0.1081,0.0796,0.008510449,0.0058,0.003853565,0.0225,0.0596,0.004017208,0.12361,0.121698
197502,56.734084557411485,6.113008803785622,9.280877286202761,2.3941207939380007,0.042198985,0.059981553123780736,0.933901631,0.055,0.0862,0.1065,0.0788,0.011652332,0.0043,0.007677543,0.0131,0.0137,0.00217903,0.06746,0.059497
197503,58.831251599924585,6.0253107574815195,9.764019478476671,2.432621266614583,0.041349133334054405,0.031031784,0.972466315,0.0549,0.0867,0.1048,0.0824,0.02046695,0.0041,0.003809524,-0.0267,-0.0247,0.002402615,0.024014,0.022122
197504,61.77983508809829,5.906070435,10.460395921369512,2.4394080055801863,0.039485505,0.046941458,0.909489371,0.0561,0.0895,0.1058,0.0852,0.022496225,0.0044,0.003795066,-0.0182,-0.0052,0.002313778,0.049424,0.047293
197505,65.20857634069029,5.8238195763131015,11.196874402824825,2.4387067892997623,0.037398558995651685,0.056058487,0.8975237,0.0523,0.089,0.1069,0.0836,0.022953772,0.0044,0.005671078,0.0212,0.0106,0.001807172,0.051193,0.044794
197506,68.56902723,5.736097387889123,11.953951020945135,2.4364846766521513,0.035533313,0.051925065,0.84983902,0.0534,0.0877,0.1062,0.0813,0.022961696,0.0041,0.007518797,0.0292,0.0304,0.001353356,0.04622,0.044342
197507,64.20282034001823,5.636989275654046,11.389558716619865,2.443940803,0.038065941,-0.061063153,0.898365624,0.0613,0.0884,0.1055,0.0829,0.025627896,0.0048,0.01119403,-0.0087,-0.003,0.001244404,-0.065504,-0.067553
197508,62.41058883799112,5.549861128335281,11.245432524311036,2.4642097704101698,0.039483841,-0.023663364,0.894246654,0.0644,0.0895,0.1059,0.0844,0.026366378,0.0048,0.001845019,-0.0068,-0.0175,0.002343136,-0.015663,-0.021731
197509,59.86826657595918,5.534908326,10.81648747354939,2.473733301735284,0.041319607919442274,-0.037347789,0.940948254,0.0642,0.0895,0.1061,0.0862,0.027919523,0.0053,0.005524862,-0.0098,-0.0126,0.002304625,-0.03225,-0.034226
197510,63.13652905805609,5.498016044114548,11.48351124323141,2.479883801024604,0.039278114,0.058579479,0.893497919,0.0596,0.0886,0.1062,0.0819,0.025898458,0.0056,0.005494506,0.0475,0.0553,0.002154582,0.064855,0.062135
197511,64.78357199,5.474243462454223,11.834251150484748,2.4987897496324107,0.038571349,0.030644273651625743,0.867928474,0.0548,0.0878,0.1056,0.0838,0.02462248,0.0041,0.007285975,-0.0109,-0.0088,0.000812685,0.030089,0.023996
197512,63.96320014874574,5.531126519230386,11.564226550660376,2.5257719876302938,0.039487893,-0.011272123,0.876338851,0.0544,0.0879,0.1056,0.0805,0.023711966,0.0048,0.003616637,0.039,0.0442,0.0013308,-0.010485,-0.012296
197601,72.03495453,5.571129981,12.930043774251569,2.5381294889608768,0.035234693,0.12627102947530303,0.765933886,0.0487,0.086,0.1041,0.0802,0.021852182,0.0047,0.001801802,0.009,0.0188,0.001978283,0.120143,0.118545
197602,72.25657180631788,5.651732925605362,12.784852497002664,2.5696787954530986,0.035563254,0.00647273,0.76803652,0.0488,0.0855,0.1024,0.0802,0.022233093,0.0034,0.003597122,0.0062,0.0061,0.001221439,-0.005756,-0.01162
197603,74.16406143489462,5.857546346868097,12.661284613573486,2.6001892202823993,0.035059963,0.027272014,0.784031217,0.05,0.0852,0.1012,0.0792,0.015072131,0.004,0.001792115,0.0166,0.0167,0.001265716,0.03264,0.030786
197604,73.34375823386138,6.013593265,12.196328385962381,2.6134817246839246,0.035633322,-0.010806979,0.78607614,0.0486,0.084,0.0994,0.0797,0.014239485,0.0042,0.003577818,0.0018,-0.0015,0.001007132,-0.00961,-0.010699
197605,72.48396479713576,6.193026579728507,11.704126223904137,2.6747685754064987,0.036901521362586856,-0.009605161,0.803502764,0.052,0.0858,0.0986,0.0821,0.014148321,0.0037,0.007130125,-0.0158,-0.0103,0.00093647,-0.008116,-0.015026
197606,75.69488367777429,6.3690708664682205,11.884760786112691,2.692325573721599,0.035568131462921135,0.044942025,0.781427631,0.0541,0.0862,0.0989,0.0807,0.018925031,0.0043,0.005309735,0.0208,0.015,0.000971582,0.043959,0.042158
197607,75.19436172301172,6.511108702384689,11.548626379939233,2.7054451369620343,0.035979361683099266,-0.00601324,0.795823854,0.0523,0.0856,0.0982,0.0805,0.018842771,0.0047,0.00528169,0.0078,0.0149,0.000487152,-0.007202,-0.008454
197608,74.17511965,6.66377043,11.131103694167132,2.775525419044114,0.03741855,-0.00136941,0.804732269,0.0514,0.0845,0.0964,0.079,0.020629528,0.0042,0.005253941,0.0211,0.0231,0.000744522,0.001599,-0.004982
197609,76.37808562102573,6.780010400087499,11.265187088804472,2.7974847955993964,0.036626799,0.024966715,0.791363274,0.0508,0.0838,0.094,0.0781,0.023782658,0.0044,0.003484321,0.0145,0.0167,0.000890688,0.024421,0.02267
197610,74.62567810777173,6.855606727850219,10.885349914342717,2.820066307291174,0.03778949,-0.020159439,0.812079633,0.0492,0.0832,0.0929,0.0779,0.025569126,0.0041,0.005208333,0.0084,0.007,0.001269993,-0.020211,-0.021995
197611,74.88758333441281,6.963151899863649,10.754839821299782,2.8649284470181473,0.038256388,0.007494923,0.827262938,0.0475,0.0825,0.0923,0.0749,0.027895429,0.004,0.001727116,0.0339,0.0319,0.001117925,-0.001041,-0.008628
197612,79.69155659,7.103996660738016,11.217848261781509,2.903214557104052,0.036430642,0.060335736,0.779973125,0.0435,0.0798,0.0912,0.0721,0.028566554,0.004,0.003448276,0.0327,0.0347,0.000576227,0.053775,0.05217
197701,76.62000925534277,7.186386035801161,10.661827638208823,2.9240037360049262,0.038162404,-0.036948723,0.821065205,0.0462,0.0796,0.0908,0.0764,0.029599797,0.0036,0.005154639,-0.0388,-0.0303,0.00069563,-0.049654,-0.051167
197702,75.09104236637688,7.291620440300107,10.298265383008102,3.010595618904204,0.040092607,-0.015724008,0.836803998,0.0467,0.0804,0.0912,0.0775,0.027970217,0.0035,0.01025641,-0.0049,-0.002,0.000334676,-0.015638,-0.0224
197703,74.46383361,7.380080425191212,10.08984039784584,3.049885592639393,0.040957944879280145,-0.009924524,0.868429928,0.046,0.081,0.0912,0.0772,0.030338357,0.0038,0.00676819,0.0091,0.0094,0.000665733,-0.012502,-0.014548
197704,74.94445332094115,7.404365493016687,10.121657742533625,3.0719354702876664,0.040989497343218315,0.004723475,0.86115007,0.0454,0.0804,0.0907,0.0771,0.03114003,0.0038,0.008403361,0.0071,0.01,0.000984851,0.000641,-0.000503
197705,73.63899913,7.474724630441378,9.851734046305525,3.1511652758902553,0.042792070956755184,-0.011033804,0.888211337,0.0496,0.0805,0.0901,0.0765,0.03531547,0.0037,0.005,0.0125,0.0106,0.000634802,-0.015064,-0.023541
197706,77.61142993,7.590891661462117,10.224283706142447,3.193071724738718,0.041141772,0.051295462,0.871112081,0.0502,0.0795,0.0891,0.0754,0.0319411,0.004,0.006633499,0.0164,0.0175,0.000563365,0.047776,0.045705
197707,76.62991195597108,7.680605715644466,9.977066235789868,3.2075433334570973,0.041857588656764234,-0.012761475,0.896783399,0.0519,0.0794,0.0887,0.0768,0.033181837,0.0042,0.004942339,-0.007,-0.0005,0.000594708,-0.015453,-0.016589
197708,75.16841312853722,7.770243722874534,9.673881001602524,3.2258303986043217,0.042914707,-0.013105323,0.92653426,0.0549,0.0798,0.0882,0.0754,0.033750387,0.0044,0.003278689,0.0198,0.0136,0.000582446,-0.01231,-0.020221
197709,75.10126399046463,7.837107001483278,9.582778948437314,3.2491402878305857,0.043263457,0.001478461,0.942262516,0.0581,0.0792,0.088,0.0764,0.032367587,0.0043,0.003267974,-0.0029,-0.0022,0.000463196,-0.000825,-0.003084
197710,72.17304319498072,7.891008586130822,9.146238076819676,3.266634638691835,0.045261146,-0.038790173,0.975377284,0.0616,0.0804,0.0889,0.0781,0.032775137,0.0049,0.003257329,-0.0093,-0.0038,0.000726173,-0.041984,-0.043869
197711,75.16391008004253,7.958885148366288,9.444024970692201,3.320627246526957,0.044178479,0.04501087,0.96203447,0.061,0.0808,0.0895,0.0777,0.02921673,0.005,0.00487013,0.0093,0.0061,0.001387547,0.036752,0.026953
197712,75.82471672499783,8.066680411,9.399742255585657,3.3702523553650865,0.044447939,0.007520612,0.960333025,0.0607,0.0819,0.0899,0.0803,0.030475399,0.0049,0.003231018,-0.0168,-0.0105,0.000626627,0.00557,0.003637
197801,71.47930260194636,8.119597712833293,8.803305918588917,3.3935905754519786,0.047476548,-0.055197024,1.036731089,0.0644,0.0841,0.0917,0.0816,0.028814248,0.0049,0.006441224,-0.008,-0.0089,0.00090805,-0.060643,-0.062611
197802,70.13219726497896,8.184444661123278,8.568962241031713,3.4755349618965528,0.04955691,-0.009493808,1.075567294,0.0645,0.0847,0.092,0.0822,0.031168988,0.0046,0.0064,0.0004,0.0051,0.000669895,-0.01626,-0.024938
197803,72.39339655753886,8.253501902077284,8.771234006660679,3.538440304112519,0.048877942911549094,0.0336745,1.111492553,0.0629,0.0847,0.0922,0.0831,0.027569598,0.0053,0.007949126,-0.0021,0.0042,0.000622857,0.026925,0.024356
197804,78.52615728408384,8.266877853448722,9.498889263,3.5621173487750926,0.045362175763783166,0.084495357,1.005350404,0.0629,0.0856,0.0932,0.0838,0.022945989,0.0054,0.007886435,-0.0005,-0.0023,0.001741181,0.088964,0.087593
197805,80.00491734957437,8.318303624249173,9.617936657,3.606554117983263,0.045079156,0.022658396,1.001415639,0.0641,0.0869,0.0949,0.0852,0.016559459,0.0051,0.009389671,-0.0058,-0.0108,0.001085055,0.013719,0.004436
197806,79.12232848964248,8.443068537736856,9.371276347692783,3.6476113220999005,0.04610091,-0.011686911,1.027901581,0.0673,0.0876,0.096,0.0865,0.016523465,0.0054,0.010852713,-0.0062,0.0023,0.001027414,-0.016578,-0.018953
197807,83.68713188,8.547966920114932,9.790296647789141,3.6605835587804574,0.043741295,0.056660573499414266,0.976260336,0.0701,0.0888,0.096,0.0858,0.014671414,0.0056,0.007668712,0.0143,0.0101,0.00084993,0.056974,0.055121
197808,86.97878304293279,8.687899766533148,10.011485558107577,3.711733424098794,0.04267401,0.043038889867895294,0.960060218,0.0708,0.0869,0.0948,0.0843,0.012002708,0.0056,0.00456621,0.0218,0.0257,0.001002238,0.033641,0.025563
197809,86.20513314632302,8.863277591896187,9.726101010888062,3.7376759792128746,0.043357928,-0.008091801,0.972257513,0.0785,0.0869,0.0942,0.086,0.012703906,0.0062,0.007575758,-0.0106,-0.0048,0.000947977,-0.005163,-0.007483
197810,76.04011724382852,8.988848756163312,8.459383321105575,3.7632357685905555,0.049490136,-0.111919006,1.062275222,0.0799,0.0889,0.0959,0.0889,0.014350552,0.0068,0.009022556,-0.02,-0.0205,0.002100023,-0.08957,-0.092269
197811,78.24968243050786,9.150903429156145,8.551033571307581,3.815429612327509,0.048759682,0.034045025580273246,1.053527402,0.0864,0.0903,0.0983,0.0877,0.014089272,0.007,0.004470939,0.0189,0.0134,0.003180889,0.026771,0.0174
197812,79.85097562810422,9.391555118,8.502423147240957,3.844098407063416,0.048140907,0.016708428675015374,1.045701296,0.0908,0.0916,0.0994,0.0898,0.014850552,0.0078,0.004451039,-0.013,-0.0133,0.00166563,0.016627,0.014264
197901,83.86507612,9.600356088947459,8.735621402571235,3.8684868320139665,0.046127506,0.049719086276955565,1.003074283,0.0935,0.0925,0.1013,0.0886,0.014387533,0.0077,0.008862629,0.0191,0.0184,0.001001113,0.042697,0.040161
197902,80.89374957729743,9.871524591736732,8.194656137007659,3.988330715696889,0.049303323637951396,-0.028556713,1.040775451,0.0932,0.0926,0.1008,0.0908,0.01222771,0.0073,0.011713031,-0.0135,-0.0128,0.000814081,-0.028649,-0.036958
197903,86.24032599928702,10.157032635072936,8.490700886545664,4.033614733032344,0.046771794,0.064617552,1.033078939,0.0948,0.0937,0.1026,0.0902,0.011670308,0.0081,0.010130246,0.0129,0.0106,0.000800733,0.057361,0.054825
197904,86.85470486307857,10.404943915065026,8.347445750026973,4.069308159836193,0.046851902,0.007317964,1.041876243,0.0946,0.0938,0.1033,0.0922,0.011570314,0.008,0.011461318,-0.0112,-0.0052,0.000646835,0.004183,0.002218
197905,84.98492608,10.663264611173375,7.9698787550919965,4.144429623411178,0.048766644,-0.014063218,1.083141804,0.0961,0.095,0.1047,0.0903,0.014183159,0.0082,0.012747875,0.0261,0.0228,0.000924227,-0.016818,-0.026303
197906,89.02283804886069,10.895224031048325,8.170812990643482,4.173453216796928,0.046880703,0.046852779,1.057863607,0.0906,0.0929,0.1038,0.0877,0.012068377,0.0081,0.011188811,0.0311,0.0269,0.000571481,0.040324,0.037792
197907,90.39246252333831,11.073178684440274,8.163190091961155,4.183847108959235,0.046285354,0.015851647267972953,1.052314454,0.0924,0.092,0.1029,0.0895,0.009678248,0.0077,0.011065007,-0.0085,-0.0031,0.000707685,0.012051,0.009737
197908,95.76584821,11.271707171464266,8.496126340802952,4.2481806155000355,0.044360079,0.062992648,1.003458648,0.0952,0.0923,0.1035,0.0907,0.011569079,0.0077,0.009575923,-0.0035,0.0006,0.00050648,0.061865,0.053222
197909,95.90253680835525,11.47819284674177,8.355194767055895,4.280499103964069,0.044633846469754095,0.000277845,1.013794987,0.1026,0.0944,0.1054,0.0927,0.009403924,0.0083,0.010840108,-0.0122,-0.0179,0.001233066,0.001416,-0.000872
197910,88.65511377,11.644599704715885,7.6134101657180215,4.31424367,0.048663224,-0.072199697,1.091945568,0.117,0.1013,0.114,0.1034,0.010209545,0.0087,0.008042895,-0.0841,-0.089,0.002589299,-0.06556,-0.068517
197911,93.84842371,11.84952514962161,7.920015573,4.3996088736035235,0.046879944,0.061962343,1.083115462,0.1179,0.1076,0.1199,0.1009,0.010778694,0.0099,0.009308511,0.0311,0.0222,0.001558381,0.052777,0.04357
197912,97.06249842081893,11.976425873849818,8.104462837510821,4.464609230680029,0.045997263,0.027338654769535762,1.061950068,0.1204,0.1074,0.1206,0.1012,0.010514465,0.0095,0.010540185,0.0057,-0.0108,0.000469642,0.01834,0.015892
198001,103.34762089067448,12.06735250023558,8.564233197684157,4.531969482250824,0.043851706,0.063119605,1.016954958,0.12,0.1109,0.1242,0.1114,0.011297471,0.008,0.014341591,-0.0741,-0.0645,0.001906406,0.061308,0.058935
198002,102.5676533422455,12.182535901587906,8.419236698,4.644614997464815,0.045283429,-0.003601275,1.03192993,0.1286,0.1238,0.1357,0.1186,0.010827185,0.0089,0.014138818,-0.0467,-0.0665,0.001897618,0.002611,-0.005574
198003,89.75825254766012,12.336568348669894,7.275787724009788,4.700434111074111,0.05236771,-0.115955461,1.093732103,0.152,0.1296,0.1445,0.1239,0.011877445,0.0121,0.015209126,-0.0315,-0.0062,0.004621894,-0.097518,-0.100096
198004,94.41178535752245,12.462891872917409,7.5754316349871225,4.72596776,0.050056968,0.051667502639551846,1.05181994,0.132,0.1204,0.1419,0.1076,0.015346847,0.0126,0.011235955,0.1523,0.1376,0.002745549,0.042394,0.039877
198005,99.71319790520299,12.602080579612874,7.912439321052659,4.768447138137778,0.047821625,0.060805201242344765,1.010048775,0.0858,0.1099,0.1317,0.1037,0.01505186,0.0081,0.009876543,0.0419,0.056,0.001509717,0.05556,0.046651
198006,103.56954071000142,12.500285588083083,8.285373960474754,4.857563150404023,0.046901465,0.036620465,0.990183427,0.0707,0.1058,0.1271,0.1006,0.015304388,0.0061,0.011002445,0.0359,0.0341,0.001371085,0.029722,0.026895
198007,110.70885087280043,12.382744076287258,8.940574899291182,4.866173420585467,0.043954691808484984,0.070229355,0.918829919,0.0806,0.1107,0.1265,0.1074,0.020154038,0.0053,0,-0.0476,-0.0429,0.001362831,0.0682,0.06563
198008,112.76174634379684,12.274087471232315,9.186975944898949,4.921902443949225,0.043648689414076146,0.023899471242386037,0.921519639,0.0913,0.1164,0.1315,0.114,0.019949844,0.0064,0.007255139,-0.0432,-0.0445,0.001708158,0.013454,0.00603
198009,116.45687564917809,12.165886051894654,9.572412165659046,4.885146359606403,0.041948114547763767,0.029563320057126505,0.921687652,0.1027,0.1202,0.137,0.1185,0.02379604,0.0075,0.008403361,-0.0262,-0.0237,0.002657406,0.027935,0.025155
198010,118.6648957314086,12.104001580697151,9.803773978404744,4.9115371639595145,0.041389976,0.020093165205315216,0.929593614,0.1162,0.1231,0.1423,0.1231,0.022769186,0.0095,0.00952381,-0.0263,-0.0159,0.002190644,0.017809,0.014742
198011,130.9726414283451,12.022634797818807,10.893838466432221,4.961944514496761,0.037885351,0.10585595789198074,0.865161979,0.1373,0.1297,0.1464,0.123,0.021949275,0.0096,0.008254717,0.01,0.0017,0.002419072,0.10991,0.103015
198012,127.58162656039978,12.33305421308551,10.344690322129146,5.017142818,0.039324964,-0.031000426,0.891503024,0.1549,0.1321,0.1514,0.1199,0.026816375,0.0131,0.009356725,0.0352,0.0248,0.002951529,-0.030634,-0.033006
198101,121.99388868916681,12.344371468275327,9.882551655,5.056431331878336,0.041448234712493044,-0.04093214,0.907238697,0.1502,0.1281,0.1503,0.1211,0.028695433,0.0104,0.00811124,-0.0115,-0.013,0.001597435,-0.04337,-0.045036
198102,123.21568086596295,12.408419865182573,9.930005770654184,5.193284202054335,0.042147916,0.017216460650335393,0.881815757,0.1479,0.1335,0.1537,0.1283,0.030009373,0.0107,0.010344828,-0.0435,-0.0269,0.001530909,0.021267,0.013492
198103,128.71297009260334,12.426368327428584,10.358052063248168,5.2191174012456285,0.040548496,0.046304141,0.924920557,0.1336,0.1333,0.1534,0.1248,0.027939298,0.0121,0.006825939,0.0384,0.0311,0.002075944,0.038285,0.035426
198104,127.32786234967246,12.410510625925664,10.25967957222352,5.2391652155092014,0.041147044478931194,-0.01102107,0.930593836,0.1369,0.1388,0.1556,0.1332,0.027352012,0.0108,0.006779661,-0.0518,-0.0769,0.000832003,-0.020211,-0.021967
198105,128.1269323114899,12.420370620145565,10.315870293248002,5.269045425221256,0.041123637,0.011752438777864502,0.936223847,0.163,0.1432,0.1595,0.1265,0.028844618,0.0115,0.007856341,0.0622,0.0595,0.000921688,0.006539,-0.001124
198106,127.1076680220416,12.606142336092116,10.08299483166432,5.315861477,0.041821721,-0.008263018,0.950474982,0.1473,0.1375,0.158,0.1304,0.027893437,0.0135,0.008908686,-0.0179,0.0023,0.000995543,-0.008255,-0.01118
198107,126.59622835364752,12.737616548411003,9.938768989669436,5.321471641891664,0.042034993546775284,-0.002987296,0.974966924,0.1495,0.1438,0.1617,0.137,0.025590219,0.0124,0.011037528,-0.0353,-0.0372,0.001102989,0.000714,-0.000946
198108,118.55990519055925,13.00428614008528,9.116986808303324,5.383407152461545,0.045406642,-0.057484381,1.053354056,0.1551,0.1489,0.1634,0.1445,0.026991742,0.0128,0.007641921,-0.0386,-0.0345,0.001824938,-0.05554,-0.063659
198109,111.0257044004986,13.169232354817968,8.430689156,5.438993714716305,0.048988599,-0.059215575,1.092378644,0.147,0.1549,0.1692,0.1482,0.02148337,0.0124,0.009750813,-0.0145,-0.0199,0.002761174,-0.050466,-0.0535
198110,117.50788086298564,13.263978867592463,8.859172804480984,5.469730966147408,0.04654778,0.060939569,1.089085684,0.1354,0.154,0.1711,0.1384,0.014897108,0.0121,0.002145923,0.0829,0.0521,0.002078252,0.052115,0.048694
198111,122.68080452896365,13.443795385973218,9.125459069167661,5.527940551755344,0.045059539452647256,0.044332109,1.044455443,0.1086,0.1422,0.1639,0.122,0.015672826,0.0107,0.003211991,0.141,0.1267,0.001504003,0.043827,0.035918
198112,119.84277948799739,13.446995470377459,8.912234688559272,5.598921046942092,0.046718885,-0.027756443,1.061142857,0.1085,0.1423,0.1655,0.1334,0.011909646,0.0087,0.003201708,-0.0713,-0.058,0.000905798,-0.027059,-0.029745
198201,116.4567059589894,13.369915611668914,8.710354600693892,5.627434581464713,0.048322117,-0.024514612,1.065893698,0.1228,0.1518,0.171,0.1415,0.010700487,0.008,0.003191489,0.0046,-0.0129,0.002521933,-0.015367,-0.016874
198202,109.99251449260986,13.480732615149677,8.159238643232195,5.667613020608776,0.051527261,-0.049697901,1.126287316,0.1348,0.1527,0.1718,0.1402,0.010506098,0.0092,0.003181336,0.0182,0.0312,0.001918232,-0.050441,-0.059588
198203,108.47308664549574,13.37547546,8.109849026,5.738381256888614,0.052901428680114874,-0.008698469,1.185750574,0.1268,0.1458,0.1682,0.1387,0.005548433,0.0098,-0.001057083,0.0231,0.0306,0.001795226,-0.006805,-0.010463
198204,113.3714516380014,13.108950968479991,8.648400006270451,5.73594762,0.050594286,0.043935774238977425,1.149983498,0.127,0.1446,0.1678,0.1348,0.002923686,0.0113,0.004232804,0.0373,0.0338,0.001246821,0.04155,0.040063
198205,109.37284428897799,13.001851652805742,8.412097538843692,5.732558650813814,0.052412998,-0.028538006,1.190423896,0.1209,0.1426,0.1664,0.1358,-0.000958184,0.0106,0.009483667,0.0034,0.0245,0.000854816,-0.029505,-0.039834
198206,106.88477050229467,12.730606137230696,8.395890136739824,5.766684398066996,0.053952349,-0.020882938,1.201581417,0.1247,0.1481,0.1692,0.1412,0.00121303,0.0096,0.012526096,-0.0223,-0.0468,0.001490293,-0.015779,-0.018934
198207,103.28263342706099,12.468659964217503,8.283378785167049,5.772898176932135,0.055894180709567226,-0.021258015,1.206529805,0.1135,0.1461,0.168,0.1352,-0.011551892,0.0105,0.005154639,0.0501,0.054,0.000958583,-0.020199,-0.022058
198208,115.7105945093434,12.197133519510784,9.486703931235185,5.798318451433532,0.050110523379648955,0.11912698186492077,1.082424471,0.0868,0.1371,0.1632,0.1254,-0.00285763,0.0076,0.002051282,0.0781,0.0837,0.006415933,0.127402,0.116647
198209,117.93159183333852,11.97058076912779,9.851785315,5.824389423757224,0.049387864042302415,0.018043467,1.088535565,0.0792,0.1294,0.1563,0.1183,0.000550709,0.0051,0.002047083,0.0618,0.0623,0.002131294,0.010496,0.007717
198210,131.7978532425572,11.656306510421095,11.306999616450193,5.8098173,0.044081274,0.11872662460542271,0.983745412,0.0771,0.1212,0.1473,0.1112,0.006557832,0.0059,0.003064351,0.0634,0.0759,0.006125908,0.113863,0.111235
198211,138.32149557192275,11.374654797052663,12.160500519784025,5.798852056349061,0.041923,0.052857492030196296,0.938726811,0.0807,0.1168,0.143,0.1125,0.000958155,0.0063,-0.00203666,-0.0002,0.0201,0.00549165,0.045754,0.037554
198212,141.37916235010832,11.063959853858837,12.778350989840112,5.866529041023112,0.041495004946311434,0.012214298389448802,0.932214727,0.0794,0.1183,0.1414,0.1095,0.002990054,0.0067,-0.004081633,0.0312,0.0108,0.002490238,0.016835,0.014676
198301,146.5977569644116,10.711774062315227,13.685665522030826,5.889975031073529,0.040177798,0.041944136900261164,0.906944315,0.0786,0.1179,0.1394,0.1113,0.00219476,0.0069,0.00204918,-0.0309,-0.0094,0.003280857,0.035293,0.033317
198302,150.77804079095074,10.547963612017321,14.294516585094106,5.886637986700998,0.039041746,0.032326429,0.876849239,0.0811,0.1201,0.1395,0.106,0.000355881,0.0062,0.001022495,0.0492,0.0428,0.001911642,0.025733,0.018539
198303,156.29337914201471,10.554123402454257,14.80875039850967,5.899867199657695,0.03774867,0.0350006,0.780067786,0.0835,0.1173,0.1361,0.1083,0.005993542,0.0063,0,-0.0094,0.0072,0.001571821,0.03547,0.032459
198304,167.7330781934925,10.430690100913186,16.080726833098783,5.894854097430968,0.035144255,0.073586084,0.71888762,0.0821,0.1151,0.1329,0.1051,0.006626844,0.0071,0.007150153,0.035,0.0548,0.001423751,0.075719,0.074655
198305,169.92904097434075,10.45371292059945,16.255376655646334,5.931467995700024,0.034905558,0.011041200051217726,0.734595577,0.0819,0.1146,0.1309,0.1112,0.010428913,0.0069,0.006085193,-0.0386,-0.0324,0.001084614,-0.005687,-0.0121
